Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Abraham Toro","OAK",94,364,6,34,26,4,0.054945054,0.17032967,0.109792284,0.278810408,0.240356083,0.292817679,0.350148367,0.2830058539343012,0.291,86.83298532864347,0.5989809110760689,-4.884979494480465,-0.1016639769077301,0.7381762886712189,"Abraham Toro",19844,647351
"Enrique Hernández","LAD",126,393,12,44,42,0,0.06870229,0.195928753,0.143646409,0.257246376,0.229281767,0.280612244,0.372928176,0.2851201274565288,0.285,83.2703482068112,0.4877079874277115,-7.3744313525860115,1.1135385893285275,0.7050151089713362,"Enrique Hernandez",10472,571771
"Gio Urshela","- - -",128,461,9,34,52,0,0.04989154,0.156182212,0.111111111,0.278089887,0.25,0.286334056,0.361111111,0.2813197794167892,0.302,81.14010877018599,-2.7154559642076492,-12.701827195292013,4.164376060478389,0.7049252839965132,"Gio Urshela",10681,570482
"Luisangel Acuña","NYM",14,40,3,6,6,0,0.025,0.15,0.333333334,0.3,0.307692307,0.325,0.641025641,0.4056757137179375,0.301,166.22777743063537,-0.1375986412167549,3.030228360562102,2.4159609377384186,0.7000401316609816,"Luisangel Acuna",26548,682668
"Dane Myers","MIA",44,108,3,17,19,4,0.074074074,0.333333333,0.178947369,0.379310344,0.263157894,0.333333333,0.442105263,0.3348583391419164,0.317,112.42716170878495,0.1261519268155098,1.731085231968938,1.420846164226532,0.6969634966959183,"Dane Myers",22054,667472
"Nathan Lukes","TOR",22,91,1,13,10,1,0.109890109,0.098901098,0.144736843,0.318840579,0.302631578,0.370786516,0.447368421,0.35107741864879477,0.326,132.09371211368975,0.46334993839263916,3.805046042097829,-0.18454372882843018,0.6872136350438569,"Nathan Lukes",18123,664770
"Rece Hinds","CIN",24,51,5,9,11,2,0.078431372,0.31372549,0.456521739,0.28,0.260869565,0.333333333,0.717391304,0.4332526349553875,0.386,174.8007719577242,1.1189427003264427,5.680756350157054,-0.8289284408092499,0.6764876050140394,"Rece Hinds",27493,677956
"Miguel Amaya","CHC",117,363,8,32,47,0,0.063360881,0.170798898,0.125,0.260536398,0.231707317,0.287709497,0.356707317,0.28308923717317636,0.3,82.75058003228885,-2.7052425146102905,-10.192838545496706,4.6088889837265015,0.6717507163575678,"Miguel Amaya",21693,665804
"Nolan Schanuel","LAA",147,607,13,62,54,10,0.112026359,0.169686985,0.111753372,0.285365853,0.250481695,0.343283582,0.362235067,0.3154721189889544,0.321,103.92825918950916,-3.468175448477268,-0.7398609330832833,-13.003987312316895,0.6703566709593274,"Nolan Schanuel",33189,694384
"Sam Hilliard","COL",58,158,10,26,27,5,0.088607594,0.354430379,0.268115942,0.31081081,0.239130434,0.305194805,0.507246376,0.341869484365376,0.297,106.66311505155326,0.7091091871261597,1.9680220866808655,-0.8114890456199646,0.662845867493708,"Sam Hilliard",17954,656541
"Junior Caminero","TBR",43,177,6,15,18,2,0.062146892,0.214689265,0.175757576,0.289256198,0.248484848,0.299435028,0.424242424,0.3093870064190456,0.301,105.46996905675994,-0.13102931529283524,0.9767767619968681,-0.6578320562839508,0.64231855079593,"Junior Caminero",28163,691406
"Trevor Story","BOS",26,106,2,8,10,6,0.103773584,0.311320754,0.138297873,0.372881355,0.255319148,0.339622641,0.393617021,0.31758052282608473,0.255,101.38774183691123,-0.0673699751496315,0.10094399107140672,2.5367413759231567,0.6373527920400727,"Trevor Story",12564,596115
"Starling Marte","NYM",94,370,7,46,40,16,0.072972972,0.218918918,0.119402985,0.333333333,0.268656716,0.326975476,0.388059701,0.31305298876892673,0.337,103.8863346088316,2.1141063272953033,3.8336103594737043,-10.129862785339355,0.6222604553306732,"Starling Marte",9241,516782
"J.D. Martinez","NYM",120,495,16,46,69,0,0.098989898,0.284848484,0.170506912,0.308243727,0.235023041,0.3197556,0.405529953,0.3184588671701746,0.351,107.52486132501862,-2.3192809522151947,2.134870541440904,-12.638888359069824,0.6175984553790597,"J.D. Martinez",6184,502110
"Alec Burleson","STL",152,595,21,71,78,9,0.058823529,0.127731092,0.151736745,0.276315789,0.268738574,0.314189189,0.420475319,0.31856830126127683,0.329,105.55268665784791,-3.0516940131783485,0.8990729794233046,-14.80846357345581,0.609824451710272,"Alec Burleson",27615,676475
"Jhonkensy Noel","CLE",67,198,13,25,28,0,0.065656565,0.318181818,0.268156425,0.25,0.217877094,0.287878787,0.486033519,0.3305375124468948,0.323,117.54082989994534,-0.5507813096046448,3.423155295721906,-4.144813060760498,0.607146653944107,"Jhonkensy Noel",24257,678877
"Triston Casas","BOS",63,243,13,28,32,0,0.12345679,0.316872427,0.221698113,0.311475409,0.240566037,0.337448559,0.46226415,0.342131487245839,0.33,118.6573915813479,-2.158194772899151,3.029361341696097,-5.26796293258667,0.6054069191206912,"Triston Casas",22514,671213
"Will Wagner","TOR",24,86,2,8,11,0,0.046511627,0.186046511,0.146341464,0.359375,0.304878048,0.337209302,0.451219512,0.3415291163810464,0.36,125.37724130632115,-0.4385710284113884,2.058601036243679,0.933053657412529,0.6050535940314694,"Will Wagner",29634,695238
"Leo Jiménez","TOR",63,210,4,18,19,0,0.057142857,0.28095238,0.12849162,0.310924369,0.229050279,0.328571428,0.357541899,0.30816414923894975,0.311,101.90764205037424,-1.4760112315416336,-1.017635317299461,-0.1371515989303589,0.6037278664368857,"Leo Jimenez",23782,677870
"Rafael Marchán","PHI",17,56,3,8,6,0,0.053571428,0.142857142,0.25490196,0.3,0.294117647,0.345454545,0.549019607,0.38196159492839465,0.393,146.16336699834974,-0.5147863924503326,2.5765537159050846,1.3447003364562988,0.5975763081051003,"Rafael Marchan",21646,665561
"Alex Verdugo","NYY",149,621,13,74,61,2,0.078904991,0.149758454,0.123434705,0.252699784,0.232558139,0.290791599,0.355992844,0.2834208144509927,0.302,83.14835690521085,-2.461504116654396,-14.435509803548674,-0.49634361267089844,0.5958616366660691,"Alex Verdugo",17027,657077
"Danny Jansen","- - -",94,324,9,35,24,0,0.12345679,0.188271604,0.143884892,0.227488151,0.205035971,0.308641975,0.348920863,0.2942591960783358,0.289,90.01000079262006,-1.0821509808301926,-4.785682723881526,-0.536925882101059,0.565765879530411,"Danny Jansen",16535,643376
"Nick Fortes","MIA",110,335,4,28,29,0,0.03283582,0.122388059,0.090909091,0.246268656,0.227272727,0.259146341,0.318181818,0.2524887932146468,0.245,56.986811184551506,-2.2488952204585075,-19.479786091793507,13.687794208526611,0.5539655315140102,"Nick Fortes",21538,663743
"Kevin Pillar","- - -",100,314,8,38,45,12,0.050955414,0.219745222,0.147887324,0.271428571,0.228873239,0.290734824,0.376760563,0.2925059909637744,0.275,87.8910025378837,1.420030526816845,-2.9305122539841806,-2.2244068533182144,0.5486562970248533,"Kevin Pillar",12434,607680
"Kyle Farmer","MIN",107,242,5,26,25,3,0.078512396,0.202479338,0.139534884,0.251533742,0.213953488,0.293388429,0.353488372,0.28496870386155315,0.294,84.91941527097971,-3.161366395652294,-7.337161246158709,4.581601977348328,0.5485738865319835,"Kyle Farmer",14813,571657
"Austin Barnes","LAD",54,156,1,12,11,3,0.089743589,0.23076923,0.042857143,0.349514563,0.264285714,0.331168831,0.307142857,0.2893326820491196,0.27,86.10568620202024,0.09074827283620834,-2.501180040316993,2.5506227016448975,0.5416295833255449,"Austin Barnes",12158,605131
"Brett Wisely","SFG",91,272,4,25,31,2,0.047794117,0.238970588,0.107142857,0.301075268,0.238095238,0.277777777,0.345238095,0.2723225388262007,0.255,74.9253130489164,-1.1880741193890572,-9.343857984887583,5.463741302490234,0.5347468075158643,"Brett Wisely",27735,689172
"Luis Robert Jr.","CHW",100,425,14,47,35,23,0.065882352,0.331764705,0.155216285,0.30962343,0.223918575,0.278301886,0.37913486,0.28526280544945415,0.277,83.9391322288258,0.9663192108273506,-6.843905764339226,-2.2736018896102905,0.5215618712129132,"Luis Robert Jr.",20043,673357
"Elias Díaz","- - -",96,351,6,27,39,0,0.056980056,0.196581196,0.116923077,0.317460317,0.264615384,0.313390313,0.381538461,0.30250530973888057,0.28,81.31288428230079,-2.888574216514826,-10.732088211107637,4.067534733563662,0.5188773775442881,"Elias Diaz",11680,553869
"Dylan Crews","WSN",31,132,3,12,8,12,0.083333333,0.196969696,0.134453782,0.252747252,0.218487394,0.287878787,0.352941176,0.2825809396577604,0.325,80.22667828376517,1.5635167732834816,-1.5576347147520173,2.1609907150268555,0.5162944557417568,"Dylan Crews",33541,686611
"Jarred Kelenic","ATL",131,449,15,49,45,7,0.071269487,0.296213808,0.162621359,0.299625468,0.230582524,0.285714285,0.393203883,0.2941608500960689,0.308,86.46407123085812,1.769630804657936,-5.498047335222662,-4.5197789669036865,0.5096056353096726,"Jarred Kelenic",22558,672284
"Nick Ahmed","- - -",71,228,2,20,17,2,0.048245614,0.22368421,0.066666667,0.2875,0.228571428,0.266666666,0.295238095,0.24845846520529852,0.259,58.93527324868085,-0.49860620871186256,-11.694662380920818,8.888443641364574,0.4943294762273213,"Nick Ahmed",12147,605113
"Connor Joe","PIT",123,416,9,49,36,2,0.10576923,0.21875,0.14010989,0.278195488,0.228021978,0.319711538,0.368131868,0.3049523913716695,0.277,92.33366157238994,-0.40229618549346924,-4.215961721414805,-4.881349563598633,0.49117903185286194,"Connor Joe",16572,656582
"Dairon Blanco","KCR",88,132,4,37,13,31,0.06060606,0.242424242,0.133333333,0.317647058,0.258333333,0.307692307,0.391666666,0.3056062542475187,0.279,94.29170130574562,4.104618355631828,3.242461613728151,-2.9157861471176147,0.48819018680754134,"Dairon Blanco",19779,680118
"Andrew McCutchen","PIT",120,515,20,66,50,3,0.112621359,0.258252427,0.178571428,0.282828282,0.232142857,0.328155339,0.410714285,0.32450418655510543,0.327,105.49335993111121,-2.8594440892338753,0.5235915178127906,-12.958728790283203,0.48694185553662317,"Andrew McCutchen",9847,457705
"Garrett Hampson","KCR",113,231,0,16,16,7,0.06060606,0.255411255,0.070422535,0.314102564,0.230046948,0.27510917,0.300469483,0.25504547097276914,0.244,58.72621381488669,1.4417875930666924,-9.467387123667404,6.445569032803178,0.48320428938235616,"Garrett Hampson",19262,641658
"Brett Baty","NYM",50,171,4,15,16,0,0.093567251,0.245614035,0.098039216,0.289719626,0.228758169,0.305882352,0.326797385,0.2822889675050092,0.282,83.18003954302495,0.10465967655181885,-3.3347377757502974,2.2910531759262085,0.480322656405336,"Brett Baty",26123,683146
"Pedro Pagés","STL",68,218,7,19,27,2,0.059633027,0.266055045,0.138613861,0.294964028,0.237623762,0.28110599,0.376237623,0.2856715068839113,0.279,83.41088909330678,-0.4063279554247856,-4.730877615696604,2.087804913520813,0.47678631205150185,"Pedro Pages",25782,686780
"Trent Grisham","NYY",76,209,9,21,31,1,0.105263157,0.272727272,0.195530726,0.217391304,0.189944134,0.289855072,0.38547486,0.29526050634754514,0.305,91.47663797147258,-1.0875977575778961,-3.1258729976181527,0.7383932769298553,0.47297533499346706,"Trent Grisham",18564,663757
"Will Brennan","CLE",114,353,8,37,30,4,0.053824362,0.135977337,0.124242424,0.287272727,0.263636363,0.308781869,0.387878787,0.30253500952000634,0.302,97.8432974834259,-0.422036349773407,-1.2931414527333724,-5.940858483314514,0.46820342490273326,"Will Brennan",25660,686823
"Whit Merrifield","- - -",95,335,4,44,15,17,0.104477611,0.15522388,0.092150171,0.257383966,0.221843003,0.311178247,0.313993174,0.2832089419451365,0.295,79.51704903672774,3.055428870022297,-5.149949584603927,-1.6754886507987976,0.4472335386152619,"Whit Merrifield",11281,593160
"Miguel Andujar","OAK",75,319,4,31,30,3,0.040752351,0.131661442,0.092715232,0.319066147,0.284768211,0.319749216,0.377483443,0.3057821045474946,0.286,102.85426513893357,-2.0359560772776604,-0.9941410831346504,-5.335522770881653,0.44454541334219766,"Miguel Andujar",15878,609280
"Trey Sweeney","DET",36,119,4,11,17,2,0.058823529,0.268907563,0.154545454,0.266666666,0.218181818,0.268907563,0.372727272,0.2793314522054015,0.298,81.46888667726842,-0.26323289424180984,-2.7864468651686454,3.061598777770996,0.43811232596299327,"Trey Sweeney",29575,700242
"Emmanuel Rivera","- - -",124,302,5,24,29,2,0.086092715,0.228476821,0.105660377,0.295918367,0.237735849,0.312292358,0.343396226,0.29128454808776955,0.318,85.784625485081,-0.7921116836369038,-6.173356156489692,0.31458339688833803,0.43383354364107496,"Emmanuel Rivera",19890,656896
"David Peralta","SDP",91,260,8,35,28,2,0.084615384,0.207692307,0.148305085,0.316091954,0.266949152,0.334615384,0.415254237,0.32920125952133766,0.313,114.91838805918708,-0.5849958062171936,4.053279601433849,-8.522922039031982,0.4325909061764139,"David Peralta",2136,444482
"Michael A. Taylor","PIT",113,300,5,35,21,12,0.076666666,0.35,0.096654275,0.288343558,0.19330855,0.253378378,0.289962825,0.24189622176660075,0.27,49.89253717057174,2.612010031938553,-15.363654398436967,9.555437326431274,0.43191602308227817,"Michael A. Taylor",11489,572191
"Ryan Bliss","SEA",33,71,2,10,9,5,0.070422535,0.309859154,0.174603174,0.307692307,0.222222222,0.289855072,0.396825396,0.2995942019034123,0.31,100.91080971516624,0.03323084115982056,0.10722400720671399,1.7012189701199532,0.4312119145407049,"Ryan Bliss",29547,669208
"Eguy Rosario","SDP",30,57,3,5,6,0,0.035087719,0.350877192,0.283018868,0.333333333,0.245283018,0.285714285,0.528301886,0.34465725826365606,0.274,125.3213346619625,-0.892766185104847,0.8331620485557296,1.4201477877795696,0.42875406804660937,"Eguy Rosario",19964,666703
"César Salazar","HOU",12,32,0,5,8,0,0.0625,0.1875,0.08,0.38095238,0.32,0.387096774,0.4,0.3425097427060527,0.338,126.26419717081609,0.2617129236459732,1.2233688575594703,1.7983027547597885,0.42224153793394104,"Cesar Salazar",21587,663967
"Michael Toglia","COL",116,458,25,62,55,10,0.11790393,0.320960698,0.238095238,0.269565217,0.218045112,0.3107221,0.45614035,0.3292400415127094,0.358,98.16263431203512,1.100956216454506,0.09466805314774884,-11.302345275878906,0.4176737985392419,"Michael Toglia",25845,669911
"Austin Hedges","CLE",66,146,2,12,15,2,0.04109589,0.342465753,0.068181818,0.219512195,0.151515151,0.202797202,0.219696969,0.1914935778904628,0.166,19.734486824238946,-0.6553950011730194,-14.064118949694123,13.231413125991821,0.416651361904975,"Austin Hedges",12976,595978
"Griffin Conine","MIA",30,89,3,14,12,0,0.06741573,0.314606741,0.18292683,0.372549019,0.268292682,0.325842696,0.451219512,0.33657811397916815,0.289,113.5846880581979,-0.5025458857417107,0.9432299483126299,0.038042545318603516,0.40743699216639595,"Griffin Conine",21626,665052
"Juan Yepez","WSN",62,249,6,32,26,2,0.072289156,0.168674698,0.146017699,0.320441988,0.28318584,0.334677419,0.429203539,0.33125993657496666,0.295,112.99097996682843,-1.5696033090353012,2.298539900675996,-6.69511866569519,0.40230498823728755,"Juan Yepez",18400,660766
"Jonathan Aranda","TBR",44,143,6,22,14,0,0.083916083,0.223776223,0.1953125,0.263736263,0.234375,0.307692307,0.4296875,0.32012464575000577,0.362,113.02304384263526,-1.3144270852208138,0.8164291391327847,-1.692950189113617,0.4017977728521213,"Jonathan Aranda",21837,666018
"Casey Schmitt","SFG",40,113,6,11,16,0,0.03539823,0.221238938,0.224299066,0.272727272,0.252336448,0.28318584,0.476635514,0.3229154459143107,0.306,108.97780746816987,0.36464808136224747,1.577785547245697,-1.5515255331993103,0.39134751116572897,"Casey Schmitt",27577,669477
"Jared Triolo","PIT",125,446,9,41,46,8,0.094170403,0.264573991,0.098984772,0.279411764,0.21573604,0.295964125,0.314720812,0.2745213358926132,0.289,71.85147530331722,-0.002397298812866211,-15.014854451988363,3.925150513648987,0.3885867916940261,"Jared Triolo",25807,669707
"Steward Berroa","TOR",28,45,0,7,1,6,0.177777777,0.311111111,0.027027027,0.304347826,0.189189189,0.333333333,0.216216216,0.2679501374562581,0.24,73.62028492533453,0.5153155028820038,-0.8429611057151203,2.997546970844269,0.3774475157730576,"Steward Berroa",22766,672642
"Thairo Estrada","SFG",96,381,9,43,47,2,0.026246719,0.199475065,0.126373626,0.24911032,0.217032967,0.24671916,0.343406593,0.25634105749956265,0.263,64.16868064708623,0.125657856464386,-16.199186892156533,7.16256058216095,0.37707263051609624,"Thairo Estrada",16426,642731
"Austin Wynns","CIN",7,20,0,3,2,0,0,0.25,0.210526316,0.5,0.368421052,0.4,0.578947368,0.4191554367542267,0.307,165.31239125969233,0.03991205245256424,1.601933039793539,1.2430463880300522,0.36260804904310906,"Austin Wynns",15271,642851
"Nasim Nuñez","WSN",51,78,0,14,1,8,0.153846153,0.192307692,0.016393442,0.326086956,0.245901639,0.369863013,0.262295081,0.29956116088449136,0.26,91.65553109813203,-0.28781525790691376,-1.0661288011105645,1.954606294631958,0.36002156707962857,"Nasim Nunez",25979,683083
"Nick Castellanos","PHI",162,659,23,80,86,6,0.062215477,0.210925644,0.176567657,0.293721973,0.254125412,0.311077389,0.430693069,0.32075803446806006,0.333,104.96917554016036,-3.8381970077753067,0.07769798854767007,-18.574753284454346,0.3561329628421924,"Nick Castellanos",11737,592206
"Garrett Stubbs","PHI",56,187,1,18,11,5,0.09090909,0.267379679,0.054878048,0.289473684,0.207317073,0.295698924,0.262195121,0.2577483541862939,0.246,62.55934163958891,1.5948036536574364,-6.777526920242206,3.9810796976089478,0.35432933862851357,"Garrett Stubbs",18067,596117
"Weston Wilson","PHI",41,98,3,13,10,3,0.081632653,0.295918367,0.204545454,0.385964912,0.284090909,0.346938775,0.488636363,0.3581331840583256,0.312,130.12521313698758,0.43557039089500904,3.9659181530349628,-3.8014642000198364,0.3540310926637026,"Weston Wilson",19358,642215
"Davis Schneider","TOR",135,454,13,48,46,6,0.103524229,0.317180616,0.151133501,0.257142857,0.191435768,0.281938325,0.342569269,0.2774735540808035,0.292,80.31925066306782,-0.4199657216668129,-10.643547852704184,-1.09182608127594,0.3510362877425977,"Davis Schneider",23565,676914
"Gary Sánchez","MIL",89,280,11,30,37,0,0.096428571,0.271428571,0.171428571,0.267080745,0.220408163,0.307142857,0.391836734,0.3070861337440354,0.309,95.98447169465314,-1.299427904188633,-2.643931621497531,-3.3538237661123276,0.34355590316166307,"Gary Sanchez",11442,596142
"Bligh Madris","DET",21,75,1,8,5,0,0.08,0.266666666,0.089552239,0.361702127,0.268656716,0.324324324,0.358208955,0.3012389701765937,0.287,96.87908220620749,-0.06967993825674057,-0.33750375823006806,1.0396908521652222,0.3307315878435073,"Bligh Madris",20054,676632
"Tyler Freeman","CLE",118,383,7,48,32,11,0.073107049,0.138381201,0.112121212,0.227106227,0.209090909,0.305263157,0.321212121,0.28292879375744623,0.302,84.05188492446241,-0.32495180517435074,-7.313930909976113,-2.290088415145874,0.32671772293613505,"Tyler Freeman",22532,671289
"Kevin Kiermaier","- - -",116,281,5,31,26,6,0.042704626,0.306049822,0.115830116,0.272189349,0.196911196,0.237226277,0.312741312,0.2408609912343269,0.232,54.28529892576336,-0.0735793486237526,-14.91235877489692,8.669137060642242,0.32241770023660965,"Kevin Kiermaier",11038,595281
"Heston Kjerstad","BAL",39,114,4,8,14,1,0.087719298,0.289473684,0.141414141,0.338709677,0.252525252,0.350877192,0.393939393,0.3265521962727819,0.297,116.11842751896168,-0.20161543786525726,1.9008706432453186,-2.6774150729179382,0.31228142891525557,"Heston Kjerstad",31166,677008
"Nick Sogard","BOS",31,86,0,13,8,3,0.081395348,0.290697674,0.051948052,0.388888888,0.272727272,0.325581395,0.324675324,0.2887300197468248,0.309,81.09370879563829,0.37380917370319366,-1.486608263790528,1.6403402090072632,0.31195937582881406,"Nick Sogard",25483,686765
"Josh Jung","TEX",46,188,7,19,16,4,0.042553191,0.255319148,0.157303371,0.322580645,0.264044943,0.29787234,0.421348314,0.31074903334708925,0.292,102.39528621356258,0.2609131410717964,0.7761665472985956,-4.044906217604876,0.30966164449059497,"Josh Jung",26299,673962
"Bo Bichette","TOR",81,336,4,29,31,5,0.059523809,0.19047619,0.096463023,0.269387755,0.225080385,0.276785714,0.321543408,0.2636339559483884,0.303,70.58419470908426,-0.3880765363574028,-11.697113588249481,3.492183132097125,0.3094000307511735,"Bo Bichette",19612,666182
"Billy Cook","PIT",16,49,3,5,8,1,0,0.387755102,0.224489796,0.296296296,0.224489795,0.224489795,0.448979591,0.2846528534986535,0.281,78.67068112869934,0.20478351786732674,-1.0449987293628662,2.3946762084960938,0.30791495660716756,"Billy Cook",29573,695257
"Tyler Soderstrom","OAK",61,213,9,18,26,0,0.093896713,0.248826291,0.195767196,0.2734375,0.232804232,0.31455399,0.428571428,0.3221122113601217,0.348,114.3411957589133,-2.0603277161717415,1.4348605589333019,-5.619337476789951,0.30115681367732755,"Tyler Soderstrom",27467,691016
"David Bote","CHC",37,48,0,4,6,0,0.041666666,0.270833333,0.086956521,0.424242424,0.304347826,0.333333333,0.391304347,0.3169406900803248,0.276,105.53492822553989,0.22953078150749207,0.5472288067049212,0.7122286707162857,0.2951579880162362,"David Bote",14593,623520
"Daniel Schneemann","CLE",73,221,5,17,22,3,0.113122171,0.316742081,0.150259067,0.305785123,0.21761658,0.30316742,0.367875647,0.2952188630988695,0.277,92.69697068290378,-2.794516921043396,-4.641236378876651,0.09978917241096497,0.2918322713035927,"Daniel Schneemann",25180,682177
"Nolan Gorman","STL",107,402,19,42,50,6,0.084577114,0.37562189,0.197260274,0.279187817,0.202739726,0.271144278,0.4,0.290496850846117,0.307,86.65867633861815,-0.6892915517091751,-7.102660987993316,-3.5006295442581177,0.2874953912820366,"Nolan Gorman",22263,669357
"Chadwick Tromp","ATL",19,54,0,3,6,0,0.018518518,0.314814814,0.115384615,0.361111111,0.25,0.259259259,0.365384615,0.26644041803148055,0.252,67.80632032251921,-0.004170496016740799,-2.083032505726675,2.968616545200348,0.2771806980966304,"Chadwick Tromp",16953,644433
"Yoán Moncada","CHW",12,45,0,4,0,1,0.111111111,0.244444444,0.125,0.379310344,0.275,0.355555555,0.4,0.3326861116621229,0.314,117.29765428171027,-0.11458027362823486,0.7760661616325853,0.3852551318705082,0.2748654059361298,"Yoan Moncada",17232,660162
"Jorge Polanco","SEA",118,469,16,43,45,4,0.098081023,0.292110874,0.141486811,0.27443609,0.213429256,0.296375266,0.354916067,0.2870646742024647,0.309,92.09728405649697,-1.5197323188185692,-5.760600973179114,-7.248030424118042,0.271179407558567,"Jorge Polanco",13152,593871
"Amed Rosario","- - -",103,346,3,29,32,13,0.02601156,0.210982658,0.099397591,0.350194552,0.280120481,0.306358381,0.379518072,0.2989004953748229,0.28,96.17568021594116,0.6934093907475471,-1.1159982548065037,-7.809566020965576,0.26914961665154435,"Amed Rosario",15518,642708
"Stone Garrett","WSN",2,6,1,2,3,0,0.166666666,0,0.8,0.5,0.6,0.666666666,1.4,0.8124831120173136,0.779,436.88716303508886,0.0804256945848465,2.4975389354745423,-0.10802468657493591,0.26741911634715243,"Stone Garrett",19273,656448
"Eli White","ATL",35,42,1,9,4,3,0.023809523,0.285714285,0.153846153,0.384615384,0.282051282,0.333333333,0.435897435,0.3351706110295795,0.263,114.06645140030052,0.42629993706941605,1.1327722151454895,0.03834235668182373,0.26539862339679254,"Eli White",19346,642201
"Austin Shenton","TBR",19,50,1,3,3,0,0.16,0.28,0.19047619,0.296296296,0.214285714,0.34,0.404761904,0.3296003949642181,0.288,119.68847935049243,-0.20766963809728622,0.9187177683258918,-0.03285855054855347,0.263630394770231,"Austin Shenton",25425,668853
"Drew Millas","WSN",20,62,1,7,1,4,0.080645161,0.258064516,0.070175438,0.325,0.245614035,0.306451612,0.315789473,0.2795199896058729,0.268,78.16644908250609,1.0395287349820137,-0.5792121918302604,1.0143981575965881,0.25817862083978865,"Drew Millas",25643,686452
"Zach Remillard","CHW",15,39,0,3,1,1,0.128205128,0.256410256,0.090909091,0.347826086,0.242424242,0.342105263,0.333333333,0.30474400049761724,0.302,97.64260266415124,0.15494507178664207,0.049748157056101444,1.1331579834222794,0.25643773600230746,"Zach Remillard",19788,621545
"Jon Berti","NYY",25,74,1,10,6,5,0.081081081,0.189189189,0.045454546,0.333333333,0.272727272,0.342465753,0.318181818,0.2999132806307649,0.307,94.74949441968909,0.97250796854496,0.5279397100498737,-0.5191783905029297,0.2556733309069706,"Jon Berti",12037,542932
"Eric Haase","MIL",30,69,5,10,14,0,0.04347826,0.405797101,0.242424243,0.393939393,0.272727272,0.304347826,0.515151515,0.35000611992849817,0.308,124.8725643965713,-1.814141221344471,0.23811196710094773,-0.3178372383117676,0.22907451890119243,"Eric Haase",14111,606992
"Blake Sabol","SFG",11,38,0,3,1,0,0.131578947,0.236842105,0.0625,0.434782608,0.3125,0.421052631,0.375,0.3524133208635691,0.327,128.83189927475678,-0.0074895769357681274,1.3026517104456954,-0.4100326932966709,0.2228792282064475,"Blake Sabol",25805,666165
"Alexander Canario","CHC",15,28,1,4,2,1,0.071428571,0.392857142,0.16,0.461538461,0.28,0.357142857,0.44,0.3503951515470232,0.293,128.05207396713348,0.025448910892009735,0.9647055879477877,0.23924919962882996,0.220640763207868,"Alexander Canario",22842,672744
"Christian Bethancourt","- - -",62,147,5,18,22,3,0.034013605,0.244897959,0.158273381,0.244897959,0.208633093,0.24137931,0.366906474,0.26333866324918026,0.267,65.8372085284152,0.47221518569858745,-5.533046944982395,2.7563915252685547,0.2188033250679935,"Christian Bethancourt",10028,542194
"Stuart Fairchild","CIN",94,233,8,33,30,13,0.072961373,0.257510729,0.153110048,0.26056338,0.215311004,0.285714285,0.368421052,0.28830328493407276,0.293,77.2399236736128,1.138776808977127,-5.202707461341531,-0.46806246042251587,0.21568139209641918,"Stuart Fairchild",20321,656413
"Austin Hays","- - -",85,255,5,26,20,2,0.035294117,0.231372549,0.140425532,0.317919075,0.255319148,0.303149606,0.39574468,0.3032646808228474,0.287,97.8339146172196,-0.10506932996213436,-0.7994465008640257,-5.6748493909835815,0.20898258276035753,"Austin Hays",19363,669720
"Buddy Kennedy","- - -",14,26,1,3,6,1,0.153846153,0.269230769,0.19047619,0.214285714,0.19047619,0.307692307,0.38095238,0.3009231365644015,0.398,94.60205377620083,-0.0005590945365838706,-0.18057442740442425,1.2658006399869919,0.2015465959502524,"Buddy Kennedy",22505,671083
"James McCann","BAL",66,233,8,27,31,1,0.055793991,0.240343347,0.154205608,0.272727272,0.233644859,0.278969957,0.387850467,0.2883366561242951,0.313,89.23683615354075,-1.5088992565870285,-4.378367877931756,-1.4677366018295288,0.19840403807404822,"James McCann",12859,543510
"Luis Urías","SEA",41,109,4,11,16,0,0.082568807,0.311926605,0.20212766,0.25,0.191489361,0.302752293,0.393617021,0.30894377034738524,0.318,107.4874870924155,-0.41206060349941254,0.5217701924702913,-2.2808196246623993,0.19359645634455971,"Luis Urias",16622,649966
"TJ Friedl","CIN",85,341,13,35,55,9,0.076246334,0.152492668,0.154882155,0.228813559,0.225589225,0.309734513,0.38047138,0.30498200567071065,0.292,88.46584599144941,1.9954885244369507,-2.707797702889575,-6.7891106605529785,0.19196567903589065,"TJ Friedl",19522,670770
"Kyle McCann","OAK",54,157,5,13,15,0,0.101910828,0.375796178,0.135714286,0.368421052,0.235714285,0.318471337,0.371428571,0.30438493536068845,0.274,101.87146780041243,-2.739803969860077,-2.4036117807850426,-1.0210210084915161,0.18683402017000925,"Kyle McCann",25575,668832
"Romy Gonzalez","BOS",89,216,6,25,29,11,0.055555555,0.268518518,0.150753769,0.338129496,0.266331658,0.305555555,0.417085427,0.31094158440828323,0.313,96.71777697565047,-0.2747787907719612,-1.0859778647066598,-4.309322744607925,0.18643414385463497,"Romy Gonzalez",21562,663853
